,0,id,frequency
2691,m.02k1b people.person.nationality,2691,4
2692,m.01c72t film.film.other_crew..film.film_crew_gig.film_crew_role,2692,2
2693,m.023zh4 music.musical_group.member..music.group_membership.role,2693,2
2694,m.03mt9v music.musical_group.member..music.group_membership.role,2694,1
2695,m.01zzbp music.musical_group.member..music.group_membership.role,2695,1
2696,m.02rlwt music.musical_group.member..music.group_membership.role,2696,1
2697,m.0chghy olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2697,13
2698,m.09pmkv film.film.country,2698,2
2699,m.0349s media_common.netflix_title.netflix_genres,2699,2
2700,m.035qy media_common.netflix_title.netflix_genres,2700,2
2701,m.05d1v1t people.person.profession,2701,3
2702,m.071r4p base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,2702,4
2703,m.01xp_h government.politician.government_positions_held..government.government_position_held.basic_title,2703,4
2704,m.05f_3 people.person.languages,2704,1
2705,m.04g61 people.person.nationality,2705,3
2706,m.05r4w organization.organization.headquarters..location.mailing_address.country,2706,2
2707,m.02cq61 people.person.education..education.education.degree,2707,3
2708,m.07c9s base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2708,3
2709,m.0d05q4 people.person.nationality,2709,4
2710,m.06f32 film.film.runtime..film.film_cut.film_release_region,2710,6
2711,m.014kbl tv.tv_program.regular_cast..tv.regular_tv_appearance.special_performance_type,2711,2
2712,m.02jfc tv.tv_program.genre,2712,1
2713,m.09nm_ film.film.distributors..film.film_film_distributor_relationship.region,2713,3
2714,m.02pprs music.artist.contribution..music.recording_contribution.performance_role,2714,3
2715,m.0345h chemistry.chemical_element.discovering_country,2715,2
2716,m.0htq0 chemistry.chemical_element.periodic_table_block,2716,3
2717,m.014ktf tv.tv_actor.starring_roles..tv.regular_tv_appearance.special_performance_type,2717,3
2718,m.04psy freebase.unit_profile.dimension,2718,3
2719,m.0hkt6 people.person.nationality,2719,1
2720,m.0dwxr olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2720,1
2721,m.018ljb olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,2721,1
2722,m.01zhp film.film.other_crew..film.film_crew_gig.film_crew_role,2722,1
2723,m.06mzp geography.river.basin_countries,2723,6
2724,m.0y09 medicine.drug.drug_class,2724,2
2725,m.05jqy medicine.drug.drug_class,2725,2
2726,m.0d0kn geography.river.basin_countries,2726,1
2727,m.0jgx geography.river.basin_countries,2727,1
2728,m.0jhd geography.river.basin_countries,2728,1
2729,m.03shp geography.river.basin_countries,2729,2
2730,m.09nqf architecture.structure.construction_cost..measurement_unit.money_value.currency,2730,3
2731,m.025672b common.topic.notable_types,2731,2
2732,m.02ynfr people.person.profession,2732,3
2733,m.0bdgp architecture.architect.architectural_style,2733,1
2734,m.01lp8 base.saints.saint.venerated_in,2734,1
2735,m.0169t geography.river.basin_countries,2735,2
2736,m.01rxw geography.river.basin_countries,2736,1
2737,m.06dfg geography.river.basin_countries,2737,2
2738,m.01nyl geography.river.basin_countries,2738,1
2739,m.01nln geography.river.basin_countries,2739,1
2740,m.026z9 media_common.netflix_title.netflix_genres,2740,1
2741,m.0swlx location.country.official_language,2741,1
2742,m.012c1l people.person.ethnicity,2742,10
2743,m.02ctzb people.person.religion,2743,1
2744,m.02wtqd4 computer.software.software_genre,2744,3
2745,m.060kv computer.software.languages_used,2745,1
2746,m.02996 computer.software.compatible_oses..computer.software_compatibility.operating_system,2746,1
2747,m.0557q theater.play.genre,2747,1
2748,m.0b90_r olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2748,2
2749,m.0b90_r olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2749,2
2750,m.02_4gmw common.topic.notable_types,2750,7
2751,m.023tbs people.person.education..education.education.degree,2751,1
2752,m.03_gx media_common.netflix_title.netflix_genres,2752,1
2753,m.077qn organization.organization.headquarters..location.mailing_address.country,2753,1
2754,m.04r56k royalty.chivalric_order_member.belongs_to_order..royalty.chivalric_order_membership.order,2754,2
2755,m.07c6l music.musical_group.member..music.group_membership.role,2755,4
2756,m.01d8k5 music.artist.genre,2756,7
2757,m.090fz4 people.person.education..education.education.degree,2757,3
2758,m.0x82 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2758,2
2759,m.01wgr base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2759,1
2760,m.01c7y base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2760,1
2761,m.088q4 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2761,1
2762,m.088q4 people.person.nationality,2762,4
2763,m.088q4 olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2763,1
2764,m.0bdgp architecture.structure.architectural_style,2764,4
2765,m.0f447 architecture.structure.architectural_style,2765,5
2766,m.0dvgt architecture.structure.architectural_style,2766,1
2767,m.01yhg8 architecture.structure.architectural_style,2767,4
2768,m.02knxyh common.topic.notable_types,2768,7
2769,m.03gk2 people.person.nationality,2769,5
2770,m.0266rh people.person.profession,2770,1
2771,m.0345_ people.person.nationality,2771,1
2772,m.02_3823 common.topic.notable_types,2772,7
2773,m.0fctx people.person.nationality,2773,1
2774,m.01mjq geography.river.basin_countries,2774,2
2775,m.0gqpg biology.organism_classification.rank,2775,1
2776,m.01c7y location.country.official_language,2776,1
2777,m.02sgy music.group_member.membership..music.group_membership.role,2777,6
2778,m.02vnz tv.tv_program.genre,2778,2
2779,m.05bl7x_ common.topic.notable_types,2779,1
2780,m.0165v people.person.nationality,2780,2
2781,m.0169t people.person.nationality,2781,1
2782,m.0266qtf people.person.education..education.education.degree,2782,4
2783,m.017xwf astronomy.astronomical_discovery.discoverer,2783,1
2784,m.017xvy astronomy.astronomical_discovery.discoverer,2784,1
2785,m.080v2 people.appointee.position..people.appointment.appointed_role,2785,1
2786,m.02_3pws common.topic.notable_types,2786,6
2787,m.01t2ln people.person.profession,2787,9
2788,m.0285m87 people.person.nationality,2788,1
2789,m.023nrw people.person.profession,2789,2
2790,m.07hj4m olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2790,1
2791,m.035d1m olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2791,1
2792,m.06npd olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2792,1
2793,m.07hj4m olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2793,1
2794,m.03pty business.business_operation.industry,2794,5
2795,m.013s3n people.person.ethnicity,2795,4
2796,m.01nv4h location.statistical_region.gdp_nominal_per_capita..measurement_unit.dated_money_value.currency,2796,1
2797,m.01nv4h location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.currency,2797,1
2798,m.027qb1 organization.organization.leadership..organization.leadership.role,2798,1
2799,m.0dq3c government.government_office_or_title.category,2799,2
2800,m.02q3wl business.business_operation.industry,2800,7
2801,m.02sgd3r common.topic.notable_types,2801,1
2802,m.0703j people.person.religion,2802,9
2803,m.04xvh5 tv.tv_program.genre,2803,4
2804,m.02lq67 sports.tournament_event_competitor.events_competed_in..sports.competitor_competition_relationship.medal,2804,5
2805,m.027qb1 government.governmental_jurisdiction.governing_officials..government.government_position_held.basic_title,2805,3
2806,m.0ccq8 people.appointee.position..people.appointment.appointed_role,2806,1
2807,m.06ryl people.person.nationality,2807,2
2808,m.04krh3f common.topic.notable_types,2808,3
2809,m.02l6h business.business_operation.revenue..measurement_unit.dated_money_value.currency,2809,5
2810,m.022dc6 cvg.computer_videogame.cvg_genre,2810,1
2811,m.0y1mh base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2811,4
2812,m.045r87r common.topic.notable_types,2812,3
2813,m.05r5c music.artist.contribution..music.recording_contribution.performance_role,2813,6
2814,m.04szc people.person.profession,2814,3
2815,m.03__y people.person.nationality,2815,3
2816,m.0154j olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2816,1
2817,m.0154j olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2817,2
2818,m.0dn_w travel.travel_destination.how_to_get_here..travel.transportation.mode_of_transportation,2818,1
2819,m.02959z travel.travel_destination.how_to_get_here..travel.transportation.mode_of_transportation,2819,1
2820,m.0fkdq medicine.disease.medical_specialties,2820,2
2821,m.01znc_ film.film.country,2821,1
2822,m.02lcrv location.location.time_zones,2822,7
2823,m.0cjk9 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2823,2
2824,m.02h5gwn common.topic.notable_types,2824,3
2825,m.039vk book.book.genre,2825,2
2826,m.012v8 location.country.official_language,2826,1
2827,m.0jhd people.person.nationality,2827,3
2828,m.01hmnh comic_books.comic_book_series.genre,2828,1
2829,m.03hg3j people.person.education..education.education.degree,2829,3
2830,m.02f32g education.university.domestic_tuition..measurement_unit.dated_money_value.currency,2830,1
2831,m.02f32g organization.endowed_organization.endowment..measurement_unit.dated_money_value.currency,2831,1
2832,m.02f32g education.university.local_tuition..measurement_unit.dated_money_value.currency,2832,1
2833,m.03r8gp business.business_operation.industry,2833,3
2834,m.032f6 tv.tv_program.languages,2834,1
2835,m.02hxc3j tv.tv_program.languages,2835,2
2836,m.014j6k olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,2836,1
2837,m.05b4w olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2837,1
2838,m.02_5h olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2838,1
2839,m.018qb_ olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,2839,1
2840,m.0d4j2 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,2840,1
2841,m.02_5h sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,2841,1
2842,m.05b4w olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2842,2
2843,m.05c17 people.person.nationality,2843,1
2844,m.02rbq government.government_office_or_title.office_holders..government.government_position_held.basic_title,2844,1
2845,m.02rbq government.government_office_or_title.category,2845,2
2846,m.01cjt base.saints.saint.venerated_in,2846,1
2847,m.0n2g base.saints.saint.venerated_in,2847,4
2848,m.01fgks base.saints.saint.venerated_in,2848,1
2849,m.03_3d film.film.distributors..film.film_film_distributor_relationship.region,2849,2
2850,m.01sgl olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2850,7
2851,m.078_8dm common.topic.notable_types,2851,6
2852,m.0fj45 government.government_office_or_title.category,2852,2
2853,m.0fj45 government.government_office_or_title.office_holders..government.government_position_held.basic_title,2853,2
2854,m.08322 book.book.genre,2854,1
2855,m.015lz1 music.group_member.membership..music.group_membership.role,2855,4
2856,m.07t21 organization.organization.headquarters..location.mailing_address.country,2856,4
2857,m.01gkg3 people.person.education..education.education.degree,2857,4
2858,m.01gqfm olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2858,3
2859,m.01gqfm sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,2859,4
2860,m.084q5v base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,2860,3
2861,m.0c_v2 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2861,5
2862,m.097kp base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2862,6
2863,m.0653m film.film.dubbing_performances..film.dubbing_performance.language,2863,2
2864,m.01d_h8 film.film.other_crew..film.film_crew_gig.film_crew_role,2864,3
2865,m.02x9hs cvg.computer_videogame.cvg_genre,2865,8
2866,m.0485n base.schemastaging.person_extra.net_worth..measurement_unit.dated_money_value.currency,2866,1
2867,m.0h0t4 location.country.official_language,2867,1
2868,m.0166b geography.river.basin_countries,2868,2
2869,m.0kbvb olympics.olympic_event_competition.medalists..olympics.olympic_medal_honor.olympics,2869,1
2870,m.0g2dz music.musical_group.member..music.group_membership.role,2870,2
2871,m.0clz1b comic_books.comic_book_series.genre,2871,1
2872,m.07s9rl0 comic_books.comic_book_series.genre,2872,1
2873,m.06cvj comic_books.comic_book_series.genre,2873,1
2874,m.01jb8r base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2874,5
2875,m.02ctzb fictional_universe.fictional_character.ethnicity,2875,1
2876,m.02w7gg fictional_universe.fictional_character.ethnicity,2876,1
2877,m.01pb34 film.film_character.portrayed_in_films..film.performance.special_performance_type,2877,2
2878,m.0dq3c government.government_office_or_title.office_holders..government.government_position_held.basic_title,2878,1
2879,m.016y3j music.artist.genre,2879,6
2880,m.01s0ps music.musical_group.member..music.group_membership.role,2880,1
2881,m.06nm1 film.actor.dubbing_performances..film.dubbing_performance.language,2881,2
2882,m.05ll37 people.person.profession,2882,5
2883,m.01r2l location.country.official_language,2883,2
2884,m.03nmzqx people.person.nationality,2884,1
2885,m.02lx2r music.album.release_type,2885,2
2886,m.03h2c people.person.nationality,2886,5
2887,m.0gqpx biology.organism_classification.rank,2887,5
2888,m.03tzh9 architecture.structure.architectural_style,2888,1
2889,m.0459q4 tv.tv_program.languages,2889,5
2890,m.0f8l9c chemistry.chemical_element.discovering_country,2890,1
2891,m.04t7l chemistry.chemical_element.chemical_series,2891,5
2892,m.0j7pr chemistry.chemical_element.periodic_table_block,2892,5
2893,m.07gvd chemistry.chemical_element.chemical_series,2893,5
2894,m.0345h olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2894,4
2895,m.02y8z sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,2895,2
2896,m.02dk5q education.educational_institution.school_type,2896,3
2897,m.014tss film.film.country,2897,1
2898,m.0731hn base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,2898,4
2899,m.0hzlz organization.organization.headquarters..location.mailing_address.country,2899,2
2900,m.026b7s organization.organization.leadership..organization.leadership.role,2900,1
2901,m.0688f base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2901,1
2902,m.0fczf people.person.profession,2902,5
2903,m.0cx3p people.person.ethnicity,2903,3
2904,m.0nk1p book.author.school_or_movement,2904,6
2905,m.01p1v olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2905,1
2906,m.021rh_ people.person.religion,2906,2
2907,m.05w5d people.person.religion,2907,3
2908,m.0bsgs4 film.film.other_crew..film.film_crew_gig.film_crew_role,2908,1
2909,m.0dqj19 architecture.structure.architectural_style,2909,1
2910,m.024kr people.person.religion,2910,4
2911,m.0q03_ aviation.aircraft_model.engine_type,2911,1
2912,m.0fx3s medicine.drug.drug_class,2912,1
2913,m.07yrm business.business_operation.industry,2913,1
2914,m.01qxvh book.book.genre,2914,6
2915,m.07s2s book.book.genre,2915,1
2916,m.03shp film.film.country,2916,1
2917,m.037hz media_common.netflix_title.netflix_genres,2917,1
2918,m.02blr4 media_common.netflix_title.netflix_genres,2918,4
2919,m.06www film.film.genre,2919,5
2920,m.07xzm music.group_member.membership..music.group_membership.role,2920,2
2921,m.019pcs olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2921,2
2922,m.019pcs people.person.nationality,2922,2
2923,m.01mjq organization.organization.headquarters..location.mailing_address.country,2923,1
2924,m.01ysy9 people.person.education..education.education.degree,2924,6
2925,m.05_30hd computer.software.compatible_oses..computer.software_compatibility.operating_system,2925,4
2926,m.0jzgd computer.software.software_genre,2926,2
2927,m.01dj_j computer.software.compatible_oses..computer.software_compatibility.operating_system,2927,3
2928,m.02vzc film.film.runtime..film.film_cut.film_release_region,2928,6
2929,m.01t0lt film.film.estimated_budget..measurement_unit.dated_money_value.currency,2929,1
2930,m.02822 film.film.genre,2930,3
2931,m.0x82 location.country.official_language,2931,2
2932,m.059f4 government.political_district.representatives..government.government_position_held.jurisdiction_of_office,2932,1
2933,m.01crd5 organization.organization.headquarters..location.mailing_address.country,2933,2
2934,m.059j2 media_common.netflix_title.netflix_genres,2934,3
2935,m.01chg film.film.genre,2935,2
2936,m.01crd5 people.person.nationality,2936,6
2937,m.02_382p common.topic.notable_types,2937,4
2938,m.0p5vf government.political_district.representatives..government.government_position_held.basic_title,2938,7
2939,m.0hg_4 location.country.form_of_government,2939,3
2940,m.07y_7 music.artist.contribution..music.recording_contribution.performance_role,2940,1
2941,m.09jwl tv.tv_personality.tv_regular_appearances..tv.tv_regular_personal_appearance.appearance_type,2941,2
2942,m.01pj7 olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2942,1
2943,m.05zrn computer.software.languages_used,2943,2
2944,m.07657k computer.software.languages_used,2944,2
2945,m.0g10z business.business_operation.industry,2945,4
2946,m.0kpv1_ common.topic.notable_types,2946,2
2947,m.0349s base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2947,6
2948,m.06zvx base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2948,1
2949,m.07s7r2 people.person.profession,2949,7
2950,m.047lj people.person.nationality,2950,2
2951,m.047lj olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2951,1
2952,m.050z5g book.book.genre,2952,1
2953,m.01rqxn government.political_district.representatives..government.government_position_held.governmental_body,2953,1
2954,m.0f8l9c government.political_district.representatives..government.government_position_held.jurisdiction_of_office,2954,1
2955,m.064_8sq film.actor.dubbing_performances..film.dubbing_performance.language,2955,1
2956,m.03h2c olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2956,1
2957,m.07zrf people.person.languages,2957,2
2958,m.02rbq government.governmental_jurisdiction.governing_officials..government.government_position_held.basic_title,2958,4
2959,m.07c_l freebase.unit_profile.dimension,2959,3
2960,m.0d04z6 people.person.nationality,2960,4
2961,m.0g7nc people.person.profession,2961,1
2962,m.01qpc film.film.genre,2962,1
2963,m.04sp3 people.person.ethnicity,2963,2
2964,m.04w8f people.person.nationality,2964,1
2965,m.0jdx people.person.nationality,2965,4
2966,m.03rbzn olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2966,1
2967,m.014kbl people.person.profession,2967,2
2968,m.014kbl tv.tv_actor.starring_roles..tv.regular_tv_appearance.special_performance_type,2968,2
2969,m.014kbl film.actor.film..film.performance.special_performance_type,2969,2
2970,m.014kbl tv.tv_actor.guest_roles..tv.tv_guest_role.special_performance_type,2970,2
2971,m.03spz media_common.netflix_title.netflix_genres,2971,2
2972,m.03hkp media_common.netflix_title.netflix_genres,2972,2
2973,m.0k80c cvg.computer_videogame.cvg_genre,2973,1
2974,m.03115z film.film.dubbing_performances..film.dubbing_performance.language,2974,1
2975,m.084q1m base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,2975,2
2976,m.04rlf architecture.museum.type_of_museum,2976,1
2977,m.03x42 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2977,1
2978,m.03rt9 organization.organization.headquarters..location.mailing_address.country,2978,6
2979,m.04g5k film.film.country,2979,1
2980,m.073q1 media_common.netflix_title.netflix_genres,2980,1
2981,m.02p0qx9 user.coco.science.concepts_theories.parent_concept,2981,1
2982,m.03xks business.business_operation.industry,2982,2
2983,m.09zzb8 people.person.profession,2983,3
2984,m.083tk location.country.official_language,2984,2
2985,m.09kqc film.film.genre,2985,1
2986,m.042s9 people.person.religion,2986,2
2987,m.018jz media_common.netflix_title.netflix_genres,2987,3
2988,m.01nn79 business.consumer_product.company..business.company_product_relationship.company,2988,2
2989,m.0kpyns common.topic.notable_types,2989,3
2990,m.07jq_ organization.organization.organization_type,2990,1
2991,m.09dhj tv.tv_program.genre,2991,2
2992,m.08wjcd user.jamie.food.food_additive.category,2992,1
2993,m.0jzc film.film.dubbing_performances..film.dubbing_performance.language,2993,1
2994,m.07brj music.group_member.membership..music.group_membership.role,2994,4
2995,m.0mkg music.group_member.membership..music.group_membership.role,2995,2
2996,m.027qb1 organization.organization.board_members..organization.organization_board_membership.role,2996,1
2997,m.035qy film.film.runtime..film.film_cut.film_release_region,2997,1
2998,m.01s0ps music.artist.contribution..music.recording_contribution.performance_role,2998,2
2999,m.05542 film.film.genre,2999,3
3000,m.02z0t_ film.film.genre,3000,1
3001,m.02nb4kq education.university.domestic_tuition..measurement_unit.dated_money_value.currency,3001,3
3002,m.082gq tv.tv_program.genre,3002,2
3003,m.02h76y7 common.topic.notable_types,3003,1
3004,m.01r2l people.person.languages,3004,7
3005,m.03vwg medicine.disease.medical_specialties,3005,4
3006,m.02hwhyv location.country.official_language,3006,2
3007,m.07jbh sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,3007,1
3008,m.07jbh olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,3008,1
3009,m.04n36qk baseball.baseball_player.lifetime_batting_statistics..baseball.lifetime_batting_statistics.starting_season,3009,2
3010,m.02hxc3j people.person.languages,3010,1
3011,m.07yr3 cvg.computer_videogame.cvg_genre,3011,3
3012,m.07yqn cvg.computer_videogame.cvg_genre,3012,3
3013,m.0ptk_ business.business_operation.revenue..measurement_unit.dated_money_value.currency,3013,2
3014,m.071fb location.country.official_language,3014,3
3015,m.01ppq organization.organization.headquarters..location.mailing_address.country,3015,1
3016,m.07qv_ base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,3016,2
3017,m.0l14j_ music.artist.contribution..music.recording_contribution.performance_role,3017,1
3018,m.06ncr music.artist.contribution..music.recording_contribution.performance_role,3018,2
3019,m.02_286 government.political_district.representatives..government.government_position_held.jurisdiction_of_office,3019,1
3020,m.085jw music.musical_group.member..music.group_membership.role,3020,1
3021,m.02jfc business.business_operation.industry,3021,1
3022,m.0hwxm book.book.genre,3022,2
3023,m.030qb3t film.film.film_collections,3023,1
3024,m.02bv9 tv.tv_program.languages,3024,3
3025,m.05_h7 medicine.disease.medical_specialties,3025,2
3026,m.071x0k people.person.ethnicity,3026,3
3027,m.035wcs music.artist.genre,3027,11
3028,m.05gd9 base.argumentmaps.morally_disputed_activity.instance_of_abstract_moral_dispute,3028,1
3029,m.0f8l9c film.film.language,3029,1
3030,m.0190t4 architecture.structure.architectural_style,3030,2
3031,m.083tk film.film.language,3031,2
3032,m.033th cvg.computer_videogame.cvg_genre,3032,5
3033,m.0chghy music.release.region,3033,1
3034,m.01rv7x people.person.ethnicity,3034,5
3035,m.04gzd organization.organization.headquarters..location.mailing_address.country,3035,1
3036,m.02g_7z sports.pro_athlete.teams..sports.sports_team_roster.position,3036,1
3037,m.06t8v geography.river.basin_countries,3037,3
3038,m.03rjj geography.river.basin_countries,3038,6
3039,m.0bxg3 book.book.genre,3039,1
3040,m.0l67h book.book.genre,3040,2
3041,m.02m4yg people.person.education..education.education.degree,3041,2
3042,m.02ztjwg people.person.languages,3042,1
3043,m.039cq4 media_common.netflix_title.netflix_genres,3043,2
3044,m.01xljx3 common.topic.notable_types,3044,2
3045,m.0dnr7 business.business_operation.industry,3045,3
3046,m.05qhw organization.organization.headquarters..location.mailing_address.country,3046,1
3047,m.07hwkr fictional_universe.fictional_character.ethnicity,3047,1
3048,m.0ptk_ film.film.estimated_budget..measurement_unit.dated_money_value.currency,3048,4
3049,m.05jhg tv.tv_program.genre,3049,3
3050,m.07t13s music.artist.genre,3050,7
3051,m.01xs0x4 common.topic.notable_types,3051,2
3052,m.0fzyg people.person.profession,3052,1
3053,m.0j5g9 organization.organization.headquarters..location.mailing_address.country,3053,2
3054,m.07_l6 music.musical_group.member..music.group_membership.role,3054,3
3055,m.038bj base.argumentmaps.morally_disputed_activity.instance_of_abstract_moral_dispute,3055,3
3056,m.05vz3zq film.film.runtime..film.film_cut.film_release_region,3056,1
3057,m.06bnz film.film.runtime..film.film_cut.film_release_region,3057,1
3058,m.02h6n_q film.film.other_crew..film.film_crew_gig.film_crew_role,3058,3
3059,m.064t9 media_common.netflix_title.netflix_genres,3059,3
3060,m.07zrf media_common.netflix_title.netflix_genres,3060,1
3061,m.0d04z6 film.film.country,3061,1
3062,m.02_39h business.consumer_product.company..business.company_product_relationship.company,3062,1
3063,m.0cwldz business.consumer_product.company..business.company_product_relationship.company,3063,1
3064,m.03_c8p business.consumer_product.company..business.company_product_relationship.company,3064,1
3065,m.019rg5 organization.organization.headquarters..location.mailing_address.country,3065,2
3066,m.0bxg3 tv.tv_program.genre,3066,1
3067,m.01xpj_2 common.topic.notable_types,3067,2
3068,m.01v1d8 music.group_member.membership..music.group_membership.role,3068,1
3069,m.082fr olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3069,1
3070,m.0349s tv.tv_program.languages,3070,2
3071,m.02h668d people.person.profession,3071,4
3072,m.025syph people.person.profession,3072,3
3073,m.0l14j_ music.group_member.membership..music.group_membership.role,3073,2
3074,m.01v1d8 music.artist.contribution..music.recording_contribution.performance_role,3074,1
3075,m.03hkp tv.tv_program.languages,3075,2
3076,m.0295r tv.tv_program.languages,3076,1
3077,m.06mp7 tv.tv_program.languages,3077,2
3078,m.01gp_d tv.tv_program.languages,3078,1
3079,m.083tk tv.tv_program.languages,3079,1
3080,m.0c_v2 tv.tv_program.languages,3080,1
3081,m.02ztjwg tv.tv_program.languages,3081,2
3082,m.05f_3 tv.tv_program.languages,3082,1
3083,m.05zjd tv.tv_program.languages,3083,3
3084,m.06b_j tv.tv_program.languages,3084,4
3085,m.0k0sv tv.tv_program.languages,3085,1
3086,m.016wzw organization.organization.headquarters..location.mailing_address.country,3086,1
3087,m.070f6j location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.currency,3087,1
3088,m.02xlh4_ common.topic.notable_types,3088,2
3089,m.01nv4h architecture.structure.construction_cost..measurement_unit.money_value.currency,3089,1
3090,m.0cfs8 religion.place_of_worship.type_of_place_of_worship,3090,1
3091,m.09g6490 computer.software.compatible_oses..computer.software_compatibility.operating_system,3091,3
3092,m.01zzbp music.group_member.instruments_played,3092,1
3093,m.03mt9v music.group_member.instruments_played,3093,1
3094,m.03spz film.film.country,3094,5
3095,m.0jdd organization.organization.headquarters..location.mailing_address.country,3095,1
3096,m.02jjt tv.tv_program.genre,3096,1
3097,m.03gyl people.person.nationality,3097,2
3098,m.03ht1z cvg.computer_videogame.uses_game_engine,3098,2
3099,m.06s6l people.person.nationality,3099,1
3100,m.0l98s olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,3100,1
3101,m.0l998 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,3101,1
3102,m.059j2 geography.river.basin_countries,3102,2
3103,m.019pcs olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3103,2
3104,m.04kcwlg common.topic.notable_types,3104,1
3105,m.05b7q organization.organization.headquarters..location.mailing_address.country,3105,1
3106,m.06zm8z cvg.computer_videogame.cvg_genre,3106,2
3107,m.0b787yg people.person.profession,3107,3
3108,m.08322 tv.tv_program.genre,3108,1
3109,m.012w70 tv.tv_program.languages,3109,1
3110,m.07s2s tv.tv_program.genre,3110,1
3111,m.0653m tv.tv_program.languages,3111,5
3112,m.06mzp olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3112,2
3113,m.01c7y film.film.language,3113,3
3114,m.02w4v music.album.genre,3114,1
3115,m.0g8bw organization.organization.headquarters..location.mailing_address.country,3115,1
3116,m.09c7w0 film.film.gross_revenue..measurement_unit.dated_money_value.currency,3116,1
3117,m.04v3q film.film.country,3117,2
3118,m.02k9ybl common.topic.notable_types,3118,1
3119,m.03rjj government.political_district.representatives..government.government_position_held.jurisdiction_of_office,3119,1
3120,m.06t8v film.film.country,3120,2
3121,m.06www book.author.school_or_movement,3121,1
3122,m.03l5m1 people.person.nationality,3122,2
3123,m.0485n film.film.estimated_budget..measurement_unit.dated_money_value.currency,3123,2
3124,m.09xp_ sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,3124,5
3125,m.0l3h people.person.nationality,3125,1
